FltNum,DptrDate,DptrTime,DptrStn,ArrvDate,ArrvTime,ArrvStn,Comp,DutyCostPerHour,ParingCostPerHour
FB8560,8/27/2019,6:35,SXA,8/27/2019,8:30,HOM,C1F1,,
FB8560,8/28/2019,6:35,SXA,8/28/2019,8:30,HOM,C1F1,,
FB8560,8/29/2019,6:35,SXA,8/29/2019,8:30,HOM,C1F1,,
FB8560,8/30/2019,6:35,SXA,8/30/2019,8:30,HOM,C1F1,,
FB293,8/26/2019,6:40,NKX,8/26/2019,7:55,OOJ,C1F1,640.0,20.0
FB293,8/27/2019,6:40,NKX,8/27/2019,7:55,OOJ,C1F1,640.0,20.0
FB293,8/28/2019,6:40,NKX,8/28/2019,7:55,OOJ,C1F1,640.0,20.0
FB293,8/29/2019,6:40,NKX,8/29/2019,7:55,OOJ,C1F1,640.0,20.0
FB293,8/30/2019,6:40,NKX,8/30/2019,7:55,OOJ,C1F1,640.0,20.0
FB993,8/26/2019,6:40,NKX,8/26/2019,9:05,SXA,C1F1,640.0,20.0
FB993,8/27/2019,6:40,NKX,8/27/2019,9:05,SXA,C1F1,640.0,20.0
FB993,8/28/2019,6:40,NKX,8/28/2019,9:05,SXA,C1F1,640.0,20.0
FB993,8/29/2019,6:40,NKX,8/29/2019,9:05,SXA,C1F1,640.0,20.0
FB993,8/30/2019,6:40,NKX,8/30/2019,9:05,SXA,C1F1,640.0,20.0
FB619,8/26/2019,6:45,NKX,8/26/2019,8:30,XSJ,C1F1,640.0,20.0
FB619,8/27/2019,6:45,NKX,8/27/2019,8:30,XSJ,C1F1,640.0,20.0
FB619,8/28/2019,6:45,NKX,8/28/2019,8:30,XSJ,C1F1,640.0,20.0
FB619,8/29/2019,6:45,NKX,8/29/2019,8:30,XSJ,C1F1,640.0,20.0
FB619,8/30/2019,6:45,NKX,8/30/2019,8:30,XSJ,C1F1,640.0,20.0
FB381,8/26/2019,6:50,NKX,8/26/2019,8:05,YKJ,C1F1,640.0,20.0
FB381,8/27/2019,6:50,NKX,8/27/2019,8:05,YKJ,C1F1,640.0,20.0
FB381,8/28/2019,6:50,NKX,8/28/2019,8:05,YKJ,C1F1,640.0,20.0
FB381,8/29/2019,6:50,NKX,8/29/2019,8:05,YKJ,C1F1,640.0,20.0
FB381,8/30/2019,6:50,NKX,8/30/2019,8:05,YKJ,C1F1,640.0,20.0
FB393,8/26/2019,6:55,NKX,8/26/2019,7:55,UYS,C1F1,640.0,20.0
FB393,8/27/2019,6:55,NKX,8/27/2019,7:55,UYS,C1F1,640.0,20.0
FB393,8/28/2019,6:55,NKX,8/28/2019,7:55,UYS,C1F1,640.0,20.0
FB393,8/29/2019,6:55,NKX,8/29/2019,7:55,UYS,C1F1,640.0,20.0
FB393,8/30/2019,6:55,NKX,8/30/2019,7:55,UYS,C1F1,640.0,20.0
FB13,8/26/2019,7:00,NKX,8/26/2019,8:05,HOM,C1F1,640.0,20.0
FB13,8/27/2019,7:00,NKX,8/27/2019,8:05,HOM,C1F1,640.0,20.0
FB13,8/28/2019,7:00,NKX,8/28/2019,8:05,HOM,C1F1,640.0,20.0
FB13,8/29/2019,7:00,NKX,8/29/2019,8:05,HOM,C1F1,640.0,20.0
FB13,8/30/2019,7:00,NKX,8/30/2019,8:05,HOM,C1F1,640.0,20.0
FB51,8/26/2019,7:00,NKX,8/26/2019,8:30,NOU,C1F1,640.0,20.0
FB51,8/27/2019,7:00,NKX,8/27/2019,8:30,NOU,C1F1,640.0,20.0
FB51,8/28/2019,7:00,NKX,8/28/2019,8:30,NOU,C1F1,640.0,20.0
FB51,8/29/2019,7:00,NKX,8/29/2019,8:30,NOU,C1F1,640.0,20.0
FB51,8/30/2019,7:00,NKX,8/30/2019,8:30,NOU,C1F1,640.0,20.0
FB94,8/26/2019,7:00,HOM,8/26/2019,8:10,NKX,C1F1,640.0,20.0
FB240,8/26/2019,7:00,FBX,8/26/2019,8:40,NKX,C1F1,,
FB94,8/27/2019,7:00,HOM,8/27/2019,8:10,NKX,C1F1,640.0,20.0
FB240,8/27/2019,7:00,FBX,8/27/2019,8:40,NKX,C1F1,,
FB94,8/28/2019,7:00,HOM,8/28/2019,8:10,NKX,C1F1,640.0,20.0
FB240,8/28/2019,7:00,FBX,8/28/2019,8:40,NKX,C1F1,,
FB94,8/29/2019,7:00,HOM,8/29/2019,8:10,NKX,C1F1,640.0,20.0
FB240,8/29/2019,7:00,FBX,8/29/2019,8:40,NKX,C1F1,,
FB94,8/30/2019,7:00,HOM,8/30/2019,8:10,NKX,C1F1,640.0,20.0
FB240,8/30/2019,7:00,FBX,8/30/2019,8:40,NKX,C1F1,,
FB671,8/26/2019,7:00,NKX,8/26/2019,8:25,THJ,C1F1,640.0,20.0
FB671,8/27/2019,7:00,NKX,8/27/2019,8:25,THJ,C1F1,640.0,20.0
FB671,8/28/2019,7:00,NKX,8/28/2019,8:25,THJ,C1F1,640.0,20.0
FB671,8/29/2019,7:00,NKX,8/29/2019,8:25,THJ,C1F1,640.0,20.0
FB671,8/30/2019,7:00,NKX,8/30/2019,8:25,THJ,C1F1,640.0,20.0
FB1200,8/26/2019,7:05,SXA,8/26/2019,8:40,FBX,C1F1,,
FB1200,8/27/2019,7:05,SXA,8/27/2019,8:40,FBX,C1F1,,
FB1200,8/28/2019,7:05,SXA,8/28/2019,8:40,FBX,C1F1,,
FB1200,8/29/2019,7:05,SXA,8/29/2019,8:40,FBX,C1F1,,
FB1200,8/30/2019,7:05,SXA,8/30/2019,8:40,FBX,C1F1,,
FB292,8/26/2019,7:05,OOJ,8/26/2019,8:20,NKX,C1F1,,
FB412,8/26/2019,7:05,HOM,8/26/2019,8:20,NKX,C1F1,640.0,20.0
FB986,8/26/2019,7:05,HOM,8/26/2019,8:15,NKX,C1F1,640.0,20.0
FB292,8/27/2019,7:05,OOJ,8/27/2019,8:20,NKX,C1F1,,
FB412,8/27/2019,7:05,HOM,8/27/2019,8:20,NKX,C1F1,640.0,20.0
FB986,8/27/2019,7:05,HOM,8/27/2019,8:15,NKX,C1F1,640.0,20.0
FB292,8/28/2019,7:05,OOJ,8/28/2019,8:20,NKX,C1F1,,
FB412,8/28/2019,7:05,HOM,8/28/2019,8:20,NKX,C1F1,640.0,20.0
FB986,8/28/2019,7:05,HOM,8/28/2019,8:15,NKX,C1F1,640.0,20.0
FB292,8/29/2019,7:05,OOJ,8/29/2019,8:20,NKX,C1F1,,
FB412,8/29/2019,7:05,HOM,8/29/2019,8:20,NKX,C1F1,640.0,20.0
FB986,8/29/2019,7:05,HOM,8/29/2019,8:15,NKX,C1F1,640.0,20.0
FB292,8/30/2019,7:05,OOJ,8/30/2019,8:20,NKX,C1F1,,
FB412,8/30/2019,7:05,HOM,8/30/2019,8:20,NKX,C1F1,640.0,20.0
FB986,8/30/2019,7:05,HOM,8/30/2019,8:15,NKX,C1F1,640.0,20.0
FB93,8/27/2019,7:10,NKX,8/27/2019,8:25,HOM,C1F1,640.0,20.0
FB93,8/29/2019,7:10,NKX,8/29/2019,8:25,HOM,C1F1,640.0,20.0
FB583,8/26/2019,7:10,NKX,8/26/2019,8:35,MYJ,C1F1,640.0,20.0
FB583,8/27/2019,7:10,NKX,8/27/2019,8:35,MYJ,C1F1,640.0,20.0
FB583,8/28/2019,7:10,NKX,8/28/2019,8:35,MYJ,C1F1,640.0,20.0
FB583,8/29/2019,7:10,NKX,8/29/2019,8:35,MYJ,C1F1,640.0,20.0
FB583,8/30/2019,7:10,NKX,8/30/2019,8:35,MYJ,C1F1,640.0,20.0
FB312,8/26/2019,7:10,OSY,8/26/2019,8:15,NKX,C1F1,,
FB394,8/26/2019,7:10,UYS,8/26/2019,8:15,NKX,C1F1,,
FB652,8/26/2019,7:10,SXJ,8/26/2019,8:25,NKX,C1F1,,
FB312,8/27/2019,7:10,OSY,8/27/2019,8:15,NKX,C1F1,,
FB394,8/27/2019,7:10,UYS,8/27/2019,8:15,NKX,C1F1,,
FB652,8/27/2019,7:10,SXJ,8/27/2019,8:25,NKX,C1F1,,
FB312,8/28/2019,7:10,OSY,8/28/2019,8:15,NKX,C1F1,,
FB394,8/28/2019,7:10,UYS,8/28/2019,8:15,NKX,C1F1,,
FB652,8/28/2019,7:10,SXJ,8/28/2019,8:25,NKX,C1F1,,
FB312,8/29/2019,7:10,OSY,8/29/2019,8:15,NKX,C1F1,,
FB394,8/29/2019,7:10,UYS,8/29/2019,8:15,NKX,C1F1,,
FB652,8/29/2019,7:10,SXJ,8/29/2019,8:25,NKX,C1F1,,
FB312,8/30/2019,7:10,OSY,8/30/2019,8:15,NKX,C1F1,,
FB394,8/30/2019,7:10,UYS,8/30/2019,8:15,NKX,C1F1,,
FB652,8/30/2019,7:10,SXJ,8/30/2019,8:25,NKX,C1F1,,
FB541,8/26/2019,7:10,HOM,8/26/2019,8:20,XSJ,C1F1,640.0,20.0
FB541,8/27/2019,7:10,HOM,8/27/2019,8:20,XSJ,C1F1,640.0,20.0
FB541,8/28/2019,7:10,HOM,8/28/2019,8:20,XSJ,C1F1,640.0,20.0
FB541,8/29/2019,7:10,HOM,8/29/2019,8:20,XSJ,C1F1,640.0,20.0
FB541,8/30/2019,7:10,HOM,8/30/2019,8:20,XSJ,C1F1,640.0,20.0
FB382,8/26/2019,7:20,YKJ,8/26/2019,8:40,NKX,C1F1,,
FB382,8/27/2019,7:20,YKJ,8/27/2019,8:40,NKX,C1F1,,
FB382,8/28/2019,7:20,YKJ,8/28/2019,8:40,NKX,C1F1,,
FB382,8/29/2019,7:20,YKJ,8/29/2019,8:40,NKX,C1F1,,
FB382,8/30/2019,7:20,YKJ,8/30/2019,8:40,NKX,C1F1,,
FB241,8/26/2019,7:25,NKX,8/26/2019,9:15,FBX,C1F1,640.0,20.0
FB241,8/27/2019,7:25,NKX,8/27/2019,9:15,FBX,C1F1,640.0,20.0
FB241,8/28/2019,7:25,NKX,8/28/2019,9:15,FBX,C1F1,640.0,20.0
FB241,8/29/2019,7:25,NKX,8/29/2019,9:15,FBX,C1F1,640.0,20.0
FB241,8/30/2019,7:25,NKX,8/30/2019,9:15,FBX,C1F1,640.0,20.0
FB651,8/26/2019,7:25,NKX,8/26/2019,8:40,SXJ,C1F1,640.0,20.0
FB651,8/27/2019,7:25,NKX,8/27/2019,8:40,SXJ,C1F1,640.0,20.0
FB651,8/28/2019,7:25,NKX,8/28/2019,8:40,SXJ,C1F1,640.0,20.0
FB651,8/29/2019,7:25,NKX,8/29/2019,8:40,SXJ,C1F1,640.0,20.0
FB651,8/30/2019,7:25,NKX,8/30/2019,8:40,SXJ,C1F1,640.0,20.0
FB582,8/26/2019,7:25,MYJ,8/26/2019,8:55,NKX,C1F1,,
FB582,8/27/2019,7:25,MYJ,8/27/2019,8:55,NKX,C1F1,,
FB582,8/28/2019,7:25,MYJ,8/28/2019,8:55,NKX,C1F1,,
FB582,8/29/2019,7:25,MYJ,8/29/2019,8:55,NKX,C1F1,,
FB582,8/30/2019,7:25,MYJ,8/30/2019,8:55,NKX,C1F1,,
FB451,8/26/2019,7:25,NKX,8/26/2019,9:15,TUK,C1F1,640.0,20.0
FB451,8/27/2019,7:25,NKX,8/27/2019,9:15,TUK,C1F1,640.0,20.0
FB451,8/28/2019,7:25,NKX,8/28/2019,9:15,TUK,C1F1,640.0,20.0
FB451,8/29/2019,7:25,NKX,8/29/2019,9:15,TUK,C1F1,640.0,20.0
FB451,8/30/2019,7:25,NKX,8/30/2019,9:15,TUK,C1F1,640.0,20.0
FB432,8/26/2019,7:30,FBX,8/26/2019,8:45,GKS,C1F1,,
FB432,8/27/2019,7:30,FBX,8/27/2019,8:45,GKS,C1F1,,
FB432,8/28/2019,7:30,FBX,8/28/2019,8:45,GKS,C1F1,,
FB432,8/29/2019,7:30,FBX,8/29/2019,8:45,GKS,C1F1,,
FB432,8/30/2019,7:30,FBX,8/30/2019,8:45,GKS,C1F1,,
FB1891,8/26/2019,7:30,NKX,8/26/2019,8:25,TAN,C1F1,640.0,20.0
FB1891,8/27/2019,7:30,NKX,8/27/2019,8:25,TAN,C1F1,640.0,20.0
FB1891,8/28/2019,7:30,NKX,8/28/2019,8:25,TAN,C1F1,640.0,20.0
FB1891,8/29/2019,7:30,NKX,8/29/2019,8:25,TAN,C1F1,640.0,20.0
FB1891,8/30/2019,7:30,NKX,8/30/2019,8:25,TAN,C1F1,640.0,20.0
FB14,8/26/2019,7:30,HOM,8/26/2019,8:45,NKX,C1F1,640.0,20.0
FB50,8/26/2019,7:30,NOU,8/26/2019,9:05,NKX,C1F1,,
FB402,8/26/2019,7:30,AXO,8/26/2019,8:35,NKX,C1F1,,
FB14,8/27/2019,7:30,HOM,8/27/2019,8:45,NKX,C1F1,640.0,20.0
FB50,8/27/2019,7:30,NOU,8/27/2019,9:05,NKX,C1F1,,
FB402,8/27/2019,7:30,AXO,8/27/2019,8:35,NKX,C1F1,,
FB14,8/28/2019,7:30,HOM,8/28/2019,8:45,NKX,C1F1,640.0,20.0
FB50,8/28/2019,7:30,NOU,8/28/2019,9:05,NKX,C1F1,,
FB402,8/28/2019,7:30,AXO,8/28/2019,8:35,NKX,C1F1,,
FB14,8/29/2019,7:30,HOM,8/29/2019,8:45,NKX,C1F1,640.0,20.0
FB50,8/29/2019,7:30,NOU,8/29/2019,9:05,NKX,C1F1,,
FB402,8/29/2019,7:30,AXO,8/29/2019,8:35,NKX,C1F1,,
FB14,8/30/2019,7:30,HOM,8/30/2019,8:45,NKX,C1F1,640.0,20.0
FB50,8/30/2019,7:30,NOU,8/30/2019,9:05,NKX,C1F1,,
FB402,8/30/2019,7:30,AXO,8/30/2019,8:35,NKX,C1F1,,
FB522,8/26/2019,7:35,XMJ,8/26/2019,8:40,HOM,C1F1,,
FB522,8/27/2019,7:35,XMJ,8/27/2019,8:40,HOM,C1F1,,
FB522,8/28/2019,7:35,XMJ,8/28/2019,8:40,HOM,C1F1,,
FB522,8/29/2019,7:35,XMJ,8/29/2019,8:40,HOM,C1F1,,
FB522,8/30/2019,7:35,XMJ,8/30/2019,8:40,HOM,C1F1,,
FB463,8/26/2019,7:35,NKX,8/26/2019,10:05,SXA,C1F1,640.0,20.0
FB463,8/27/2019,7:35,NKX,8/27/2019,10:05,SXA,C1F1,640.0,20.0
FB463,8/28/2019,7:35,NKX,8/28/2019,10:05,SXA,C1F1,640.0,20.0
FB463,8/29/2019,7:35,NKX,8/29/2019,10:05,SXA,C1F1,640.0,20.0
FB463,8/30/2019,7:35,NKX,8/30/2019,10:05,SXA,C1F1,640.0,20.0
FB532,8/26/2019,7:35,OAX,8/26/2019,8:55,NKX,C1F1,,
FB562,8/26/2019,7:35,XNZ,8/26/2019,8:55,NKX,C1F1,,
FB632,8/26/2019,7:35,HWX,8/26/2019,9:10,NKX,C1F1,,
FB672,8/26/2019,7:35,THJ,8/26/2019,9:00,NKX,C1F1,,
FB792,8/26/2019,7:35,SHO,8/26/2019,9:10,NKX,C1F1,,
FB532,8/27/2019,7:35,OAX,8/27/2019,8:55,NKX,C1F1,,
FB562,8/27/2019,7:35,XNZ,8/27/2019,8:55,NKX,C1F1,,
FB632,8/27/2019,7:35,HWX,8/27/2019,9:10,NKX,C1F1,,
FB672,8/27/2019,7:35,THJ,8/27/2019,9:00,NKX,C1F1,,
FB792,8/27/2019,7:35,SHO,8/27/2019,9:10,NKX,C1F1,,
FB532,8/28/2019,7:35,OAX,8/28/2019,8:55,NKX,C1F1,,
FB562,8/28/2019,7:35,XNZ,8/28/2019,8:55,NKX,C1F1,,
FB632,8/28/2019,7:35,HWX,8/28/2019,9:10,NKX,C1F1,,
FB672,8/28/2019,7:35,THJ,8/28/2019,9:00,NKX,C1F1,,
FB792,8/28/2019,7:35,SHO,8/28/2019,9:10,NKX,C1F1,,
FB532,8/29/2019,7:35,OAX,8/29/2019,8:55,NKX,C1F1,,
FB562,8/29/2019,7:35,XNZ,8/29/2019,8:55,NKX,C1F1,,
FB632,8/29/2019,7:35,HWX,8/29/2019,9:10,NKX,C1F1,,
FB672,8/29/2019,7:35,THJ,8/29/2019,9:00,NKX,C1F1,,
FB792,8/29/2019,7:35,SHO,8/29/2019,9:10,NKX,C1F1,,
FB532,8/30/2019,7:35,OAX,8/30/2019,8:55,NKX,C1F1,,
FB562,8/30/2019,7:35,XNZ,8/30/2019,8:55,NKX,C1F1,,
FB632,8/30/2019,7:35,HWX,8/30/2019,9:10,NKX,C1F1,,
FB672,8/30/2019,7:35,THJ,8/30/2019,9:00,NKX,C1F1,,
FB792,8/30/2019,7:35,SHO,8/30/2019,9:10,NKX,C1F1,,
FB601,8/26/2019,7:35,NKX,8/26/2019,9:15,XMH,C1F1,640.0,20.0
FB601,8/27/2019,7:35,NKX,8/27/2019,9:15,XMH,C1F1,640.0,20.0
FB601,8/28/2019,7:35,NKX,8/28/2019,9:15,XMH,C1F1,640.0,20.0
FB601,8/29/2019,7:35,NKX,8/29/2019,9:15,XMH,C1F1,640.0,20.0
FB601,8/30/2019,7:35,NKX,8/30/2019,9:15,XMH,C1F1,640.0,20.0
FB492,8/26/2019,7:40,GKS,8/26/2019,8:55,NKX,C1F1,,
FB692,8/26/2019,7:40,BCJ,8/26/2019,9:20,NKX,C1F1,,
FB492,8/27/2019,7:40,GKS,8/27/2019,8:55,NKX,C1F1,,
FB692,8/27/2019,7:40,BCJ,8/27/2019,9:20,NKX,C1F1,,
FB492,8/28/2019,7:40,GKS,8/28/2019,8:55,NKX,C1F1,,
FB692,8/28/2019,7:40,BCJ,8/28/2019,9:20,NKX,C1F1,,
FB492,8/29/2019,7:40,GKS,8/29/2019,8:55,NKX,C1F1,,
FB692,8/29/2019,7:40,BCJ,8/29/2019,9:20,NKX,C1F1,,
FB492,8/30/2019,7:40,GKS,8/30/2019,8:55,NKX,C1F1,,
FB692,8/30/2019,7:40,BCJ,8/30/2019,9:20,NKX,C1F1,,
FB531,8/26/2019,7:45,NKX,8/26/2019,9:00,OAX,C1F1,640.0,20.0
FB531,8/27/2019,7:45,NKX,8/27/2019,9:00,OAX,C1F1,640.0,20.0
FB531,8/28/2019,7:45,NKX,8/28/2019,9:00,OAX,C1F1,640.0,20.0
FB531,8/29/2019,7:45,NKX,8/29/2019,9:00,OAX,C1F1,640.0,20.0
FB531,8/30/2019,7:45,NKX,8/30/2019,9:00,OAX,C1F1,640.0,20.0
FB401,8/26/2019,7:50,NKX,8/26/2019,8:55,AXO,C1F1,640.0,20.0
FB401,8/27/2019,7:50,NKX,8/27/2019,8:55,AXO,C1F1,640.0,20.0
FB401,8/28/2019,7:50,NKX,8/28/2019,8:55,AXO,C1F1,640.0,20.0
FB401,8/29/2019,7:50,NKX,8/29/2019,8:55,AXO,C1F1,640.0,20.0
FB401,8/30/2019,7:50,NKX,8/30/2019,8:55,AXO,C1F1,640.0,20.0
FB732,8/26/2019,7:50,UDJ,8/26/2019,9:10,HOM,C1F1,,
FB732,8/27/2019,7:50,UDJ,8/27/2019,9:10,HOM,C1F1,,
FB732,8/28/2019,7:50,UDJ,8/28/2019,9:10,HOM,C1F1,,
FB732,8/29/2019,7:50,UDJ,8/29/2019,9:10,HOM,C1F1,,
FB732,8/30/2019,7:50,UDJ,8/30/2019,9:10,HOM,C1F1,,
FB2176,8/26/2019,7:50,HOM,8/26/2019,9:10,NKX,C1F1,640.0,20.0
FB2176,8/27/2019,7:50,HOM,8/27/2019,9:10,NKX,C1F1,640.0,20.0
FB2176,8/28/2019,7:50,HOM,8/28/2019,9:10,NKX,C1F1,640.0,20.0
FB2176,8/29/2019,7:50,HOM,8/29/2019,9:10,NKX,C1F1,640.0,20.0
FB2176,8/30/2019,7:50,HOM,8/30/2019,9:10,NKX,C1F1,640.0,20.0
FB313,8/26/2019,7:55,NKX,8/26/2019,8:50,OSY,C1F1,640.0,20.0
FB313,8/27/2019,7:55,NKX,8/27/2019,8:50,OSY,C1F1,640.0,20.0
FB313,8/28/2019,7:55,NKX,8/28/2019,8:50,OSY,C1F1,640.0,20.0
FB313,8/29/2019,7:55,NKX,8/29/2019,8:50,OSY,C1F1,640.0,20.0
FB313,8/30/2019,7:55,NKX,8/30/2019,8:50,OSY,C1F1,640.0,20.0
FB421,8/26/2019,8:00,HOM,8/26/2019,9:15,FBX,C1F1,640.0,20.0
FB421,8/27/2019,8:00,HOM,8/27/2019,9:15,FBX,C1F1,640.0,20.0
FB421,8/28/2019,8:00,HOM,8/28/2019,9:15,FBX,C1F1,640.0,20.0
FB421,8/29/2019,8:00,HOM,8/29/2019,9:15,FBX,C1F1,640.0,20.0
FB421,8/30/2019,8:00,HOM,8/30/2019,9:15,FBX,C1F1,640.0,20.0
FB15,8/26/2019,8:00,NKX,8/26/2019,9:05,HOM,C1F1,640.0,20.0
FB1702,8/26/2019,8:00,FBX,8/26/2019,9:05,HOM,C1F1,,
FB15,8/27/2019,8:00,NKX,8/27/2019,9:05,HOM,C1F1,640.0,20.0
FB1702,8/27/2019,8:00,FBX,8/27/2019,9:05,HOM,C1F1,,
FB15,8/28/2019,8:00,NKX,8/28/2019,9:05,HOM,C1F1,640.0,20.0
FB1702,8/28/2019,8:00,FBX,8/28/2019,9:05,HOM,C1F1,,
FB15,8/29/2019,8:00,NKX,8/29/2019,9:05,HOM,C1F1,640.0,20.0
FB1702,8/29/2019,8:00,FBX,8/29/2019,9:05,HOM,C1F1,,
FB15,8/30/2019,8:00,NKX,8/30/2019,9:05,HOM,C1F1,640.0,20.0
FB1702,8/30/2019,8:00,FBX,8/30/2019,9:05,HOM,C1F1,,
FB53,8/26/2019,8:00,NKX,8/26/2019,9:30,NOU,C1F1,640.0,20.0
FB1271,8/26/2019,8:00,THJ,8/26/2019,10:00,NOU,C1F1,,
FB53,8/27/2019,8:00,NKX,8/27/2019,9:30,NOU,C1F1,640.0,20.0
FB1271,8/27/2019,8:00,THJ,8/27/2019,10:00,NOU,C1F1,,
FB53,8/28/2019,8:00,NKX,8/28/2019,9:30,NOU,C1F1,640.0,20.0
FB1271,8/28/2019,8:00,THJ,8/28/2019,10:00,NOU,C1F1,,
FB53,8/29/2019,8:00,NKX,8/29/2019,9:30,NOU,C1F1,640.0,20.0
FB1271,8/29/2019,8:00,THJ,8/29/2019,10:00,NOU,C1F1,,
FB53,8/30/2019,8:00,NKX,8/30/2019,9:30,NOU,C1F1,640.0,20.0
FB1271,8/30/2019,8:00,THJ,8/30/2019,10:00,NOU,C1F1,,
FB1731,8/26/2019,8:00,HOM,8/26/2019,10:00,SXA,C1F1,640.0,20.0
FB1731,8/27/2019,8:00,HOM,8/27/2019,10:00,SXA,C1F1,640.0,20.0
FB1731,8/28/2019,8:00,HOM,8/28/2019,10:00,SXA,C1F1,640.0,20.0
FB1731,8/29/2019,8:00,HOM,8/29/2019,10:00,SXA,C1F1,640.0,20.0
FB1731,8/30/2019,8:00,HOM,8/30/2019,10:00,SXA,C1F1,640.0,20.0
FB16,8/26/2019,8:00,HOM,8/26/2019,9:15,NKX,C1F1,640.0,20.0
FB242,8/26/2019,8:00,FBX,8/26/2019,9:45,NKX,C1F1,,
FB460,8/26/2019,8:00,SXA,8/26/2019,10:25,NKX,C1F1,,
FB620,8/26/2019,8:00,XSJ,8/26/2019,9:45,NKX,C1F1,,
FB16,8/27/2019,8:00,HOM,8/27/2019,9:15,NKX,C1F1,640.0,20.0
FB242,8/27/2019,8:00,FBX,8/27/2019,9:45,NKX,C1F1,,
FB460,8/27/2019,8:00,SXA,8/27/2019,10:25,NKX,C1F1,,
FB620,8/27/2019,8:00,XSJ,8/27/2019,9:45,NKX,C1F1,,
FB16,8/28/2019,8:00,HOM,8/28/2019,9:15,NKX,C1F1,640.0,20.0
FB242,8/28/2019,8:00,FBX,8/28/2019,9:45,NKX,C1F1,,
FB460,8/28/2019,8:00,SXA,8/28/2019,10:25,NKX,C1F1,,
FB620,8/28/2019,8:00,XSJ,8/28/2019,9:45,NKX,C1F1,,
FB16,8/29/2019,8:00,HOM,8/29/2019,9:15,NKX,C1F1,640.0,20.0
FB242,8/29/2019,8:00,FBX,8/29/2019,9:45,NKX,C1F1,,
FB460,8/29/2019,8:00,SXA,8/29/2019,10:25,NKX,C1F1,,
FB620,8/29/2019,8:00,XSJ,8/29/2019,9:45,NKX,C1F1,,
FB16,8/30/2019,8:00,HOM,8/30/2019,9:15,NKX,C1F1,640.0,20.0
FB242,8/30/2019,8:00,FBX,8/30/2019,9:45,NKX,C1F1,,
