FltNum,DptrDate,DptrTime,DptrStn,ArrvDate,ArrvTime,ArrvStn,Comp,DutyCostPerHour,ParingCostPerHour
FB239,8/14/2019,6:25,NKX,8/14/2019,8:15,FBX,C1F1,640.0,20.0
FB239,8/15/2019,6:25,NKX,8/15/2019,8:15,FBX,C1F1,640.0,20.0
FB411,8/11/2019,6:25,NKX,8/11/2019,7:35,HOM,C1F1,640.0,20.0
FB985,8/11/2019,6:25,NKX,8/11/2019,7:30,HOM,C1F1,640.0,20.0
FB411,8/12/2019,6:25,NKX,8/12/2019,7:35,HOM,C1F1,640.0,20.0
FB985,8/12/2019,6:25,NKX,8/12/2019,7:30,HOM,C1F1,640.0,20.0
FB411,8/13/2019,6:25,NKX,8/13/2019,7:35,HOM,C1F1,640.0,20.0
FB985,8/13/2019,6:25,NKX,8/13/2019,7:30,HOM,C1F1,640.0,20.0
FB411,8/14/2019,6:25,NKX,8/14/2019,7:35,HOM,C1F1,640.0,20.0
FB985,8/14/2019,6:25,NKX,8/14/2019,7:30,HOM,C1F1,640.0,20.0
FB411,8/15/2019,6:25,NKX,8/15/2019,7:35,HOM,C1F1,640.0,20.0
FB985,8/15/2019,6:25,NKX,8/15/2019,7:30,HOM,C1F1,640.0,20.0
FB8560,8/13/2019,6:35,SXA,8/13/2019,8:30,HOM,C1F1,,
FB8560,8/14/2019,6:35,SXA,8/14/2019,8:30,HOM,C1F1,,
FB8560,8/15/2019,6:35,SXA,8/15/2019,8:30,HOM,C1F1,,
FB293,8/11/2019,6:40,NKX,8/11/2019,7:55,OOJ,C1F1,640.0,20.0
FB293,8/12/2019,6:40,NKX,8/12/2019,7:55,OOJ,C1F1,640.0,20.0
FB293,8/13/2019,6:40,NKX,8/13/2019,7:55,OOJ,C1F1,640.0,20.0
FB293,8/14/2019,6:40,NKX,8/14/2019,7:55,OOJ,C1F1,640.0,20.0
FB293,8/15/2019,6:40,NKX,8/15/2019,7:55,OOJ,C1F1,640.0,20.0
FB993,8/11/2019,6:40,NKX,8/11/2019,9:05,SXA,C1F1,640.0,20.0
FB993,8/12/2019,6:40,NKX,8/12/2019,9:05,SXA,C1F1,640.0,20.0
FB993,8/13/2019,6:40,NKX,8/13/2019,9:05,SXA,C1F1,640.0,20.0
FB993,8/14/2019,6:40,NKX,8/14/2019,9:05,SXA,C1F1,640.0,20.0
FB993,8/15/2019,6:40,NKX,8/15/2019,9:05,SXA,C1F1,640.0,20.0
FB619,8/11/2019,6:45,NKX,8/11/2019,8:30,XSJ,C1F1,640.0,20.0
FB619,8/12/2019,6:45,NKX,8/12/2019,8:30,XSJ,C1F1,640.0,20.0
FB619,8/13/2019,6:45,NKX,8/13/2019,8:30,XSJ,C1F1,640.0,20.0
FB619,8/14/2019,6:45,NKX,8/14/2019,8:30,XSJ,C1F1,640.0,20.0
FB619,8/15/2019,6:45,NKX,8/15/2019,8:30,XSJ,C1F1,640.0,20.0
FB381,8/11/2019,6:50,NKX,8/11/2019,8:05,YKJ,C1F1,640.0,20.0
FB381,8/12/2019,6:50,NKX,8/12/2019,8:05,YKJ,C1F1,640.0,20.0
FB381,8/13/2019,6:50,NKX,8/13/2019,8:05,YKJ,C1F1,640.0,20.0
FB381,8/14/2019,6:50,NKX,8/14/2019,8:05,YKJ,C1F1,640.0,20.0
FB381,8/15/2019,6:50,NKX,8/15/2019,8:05,YKJ,C1F1,640.0,20.0
FB393,8/11/2019,6:55,NKX,8/11/2019,7:55,UYS,C1F1,640.0,20.0
FB393,8/12/2019,6:55,NKX,8/12/2019,7:55,UYS,C1F1,640.0,20.0
FB393,8/13/2019,6:55,NKX,8/13/2019,7:55,UYS,C1F1,640.0,20.0
FB393,8/14/2019,6:55,NKX,8/14/2019,7:55,UYS,C1F1,640.0,20.0
FB393,8/15/2019,6:55,NKX,8/15/2019,7:55,UYS,C1F1,640.0,20.0
FB13,8/11/2019,7:00,NKX,8/11/2019,8:05,HOM,C1F1,640.0,20.0
FB13,8/12/2019,7:00,NKX,8/12/2019,8:05,HOM,C1F1,640.0,20.0
FB13,8/13/2019,7:00,NKX,8/13/2019,8:05,HOM,C1F1,640.0,20.0
FB13,8/14/2019,7:00,NKX,8/14/2019,8:05,HOM,C1F1,640.0,20.0
FB13,8/15/2019,7:00,NKX,8/15/2019,8:05,HOM,C1F1,640.0,20.0
FB51,8/11/2019,7:00,NKX,8/11/2019,8:30,NOU,C1F1,640.0,20.0
FB51,8/12/2019,7:00,NKX,8/12/2019,8:30,NOU,C1F1,640.0,20.0
FB51,8/13/2019,7:00,NKX,8/13/2019,8:30,NOU,C1F1,640.0,20.0
FB51,8/14/2019,7:00,NKX,8/14/2019,8:30,NOU,C1F1,640.0,20.0
FB51,8/15/2019,7:00,NKX,8/15/2019,8:30,NOU,C1F1,640.0,20.0
FB94,8/11/2019,7:00,HOM,8/11/2019,8:10,NKX,C1F1,640.0,20.0
FB240,8/11/2019,7:00,FBX,8/11/2019,8:40,NKX,C1F1,,
FB94,8/12/2019,7:00,HOM,8/12/2019,8:10,NKX,C1F1,640.0,20.0
FB240,8/12/2019,7:00,FBX,8/12/2019,8:40,NKX,C1F1,,
FB94,8/13/2019,7:00,HOM,8/13/2019,8:10,NKX,C1F1,640.0,20.0
FB240,8/13/2019,7:00,FBX,8/13/2019,8:40,NKX,C1F1,,
FB94,8/14/2019,7:00,HOM,8/14/2019,8:10,NKX,C1F1,640.0,20.0
FB240,8/14/2019,7:00,FBX,8/14/2019,8:40,NKX,C1F1,,
FB94,8/15/2019,7:00,HOM,8/15/2019,8:10,NKX,C1F1,640.0,20.0
FB240,8/15/2019,7:00,FBX,8/15/2019,8:40,NKX,C1F1,,
FB671,8/11/2019,7:00,NKX,8/11/2019,8:25,THJ,C1F1,640.0,20.0
FB671,8/12/2019,7:00,NKX,8/12/2019,8:25,THJ,C1F1,640.0,20.0
FB671,8/13/2019,7:00,NKX,8/13/2019,8:25,THJ,C1F1,640.0,20.0
FB671,8/14/2019,7:00,NKX,8/14/2019,8:25,THJ,C1F1,640.0,20.0
FB671,8/15/2019,7:00,NKX,8/15/2019,8:25,THJ,C1F1,640.0,20.0
FB1200,8/11/2019,7:05,SXA,8/11/2019,8:40,FBX,C1F1,,
FB1200,8/12/2019,7:05,SXA,8/12/2019,8:40,FBX,C1F1,,
FB1200,8/13/2019,7:05,SXA,8/13/2019,8:40,FBX,C1F1,,
FB1200,8/14/2019,7:05,SXA,8/14/2019,8:40,FBX,C1F1,,
FB1200,8/15/2019,7:05,SXA,8/15/2019,8:40,FBX,C1F1,,
FB292,8/11/2019,7:05,OOJ,8/11/2019,8:20,NKX,C1F1,,
FB412,8/11/2019,7:05,HOM,8/11/2019,8:20,NKX,C1F1,640.0,20.0
FB986,8/11/2019,7:05,HOM,8/11/2019,8:15,NKX,C1F1,640.0,20.0
FB292,8/12/2019,7:05,OOJ,8/12/2019,8:20,NKX,C1F1,,
FB412,8/12/2019,7:05,HOM,8/12/2019,8:20,NKX,C1F1,640.0,20.0
FB986,8/12/2019,7:05,HOM,8/12/2019,8:15,NKX,C1F1,640.0,20.0
FB292,8/13/2019,7:05,OOJ,8/13/2019,8:20,NKX,C1F1,,
FB412,8/13/2019,7:05,HOM,8/13/2019,8:20,NKX,C1F1,640.0,20.0
FB986,8/13/2019,7:05,HOM,8/13/2019,8:15,NKX,C1F1,640.0,20.0
FB292,8/14/2019,7:05,OOJ,8/14/2019,8:20,NKX,C1F1,,
FB412,8/14/2019,7:05,HOM,8/14/2019,8:20,NKX,C1F1,640.0,20.0
FB986,8/14/2019,7:05,HOM,8/14/2019,8:15,NKX,C1F1,640.0,20.0
FB292,8/15/2019,7:05,OOJ,8/15/2019,8:20,NKX,C1F1,,
FB412,8/15/2019,7:05,HOM,8/15/2019,8:20,NKX,C1F1,640.0,20.0
FB986,8/15/2019,7:05,HOM,8/15/2019,8:15,NKX,C1F1,640.0,20.0
FB93,8/11/2019,7:10,NKX,8/11/2019,8:25,HOM,C1F1,640.0,20.0
FB93,8/13/2019,7:10,NKX,8/13/2019,8:25,HOM,C1F1,640.0,20.0
FB93,8/15/2019,7:10,NKX,8/15/2019,8:25,HOM,C1F1,640.0,20.0
FB583,8/11/2019,7:10,NKX,8/11/2019,8:35,MYJ,C1F1,640.0,20.0
FB583,8/12/2019,7:10,NKX,8/12/2019,8:35,MYJ,C1F1,640.0,20.0
FB583,8/13/2019,7:10,NKX,8/13/2019,8:35,MYJ,C1F1,640.0,20.0
FB583,8/14/2019,7:10,NKX,8/14/2019,8:35,MYJ,C1F1,640.0,20.0
FB583,8/15/2019,7:10,NKX,8/15/2019,8:35,MYJ,C1F1,640.0,20.0
FB312,8/11/2019,7:10,OSY,8/11/2019,8:15,NKX,C1F1,,
FB394,8/11/2019,7:10,UYS,8/11/2019,8:15,NKX,C1F1,,
FB652,8/11/2019,7:10,SXJ,8/11/2019,8:25,NKX,C1F1,,
FB312,8/12/2019,7:10,OSY,8/12/2019,8:15,NKX,C1F1,,
FB394,8/12/2019,7:10,UYS,8/12/2019,8:15,NKX,C1F1,,
FB652,8/12/2019,7:10,SXJ,8/12/2019,8:25,NKX,C1F1,,
FB312,8/13/2019,7:10,OSY,8/13/2019,8:15,NKX,C1F1,,
FB394,8/13/2019,7:10,UYS,8/13/2019,8:15,NKX,C1F1,,
FB652,8/13/2019,7:10,SXJ,8/13/2019,8:25,NKX,C1F1,,
FB312,8/14/2019,7:10,OSY,8/14/2019,8:15,NKX,C1F1,,
FB394,8/14/2019,7:10,UYS,8/14/2019,8:15,NKX,C1F1,,
FB652,8/14/2019,7:10,SXJ,8/14/2019,8:25,NKX,C1F1,,
FB312,8/15/2019,7:10,OSY,8/15/2019,8:15,NKX,C1F1,,
FB394,8/15/2019,7:10,UYS,8/15/2019,8:15,NKX,C1F1,,
FB652,8/15/2019,7:10,SXJ,8/15/2019,8:25,NKX,C1F1,,
FB541,8/11/2019,7:10,HOM,8/11/2019,8:20,XSJ,C1F1,640.0,20.0
FB541,8/12/2019,7:10,HOM,8/12/2019,8:20,XSJ,C1F1,640.0,20.0
FB541,8/13/2019,7:10,HOM,8/13/2019,8:20,XSJ,C1F1,640.0,20.0
FB541,8/14/2019,7:10,HOM,8/14/2019,8:20,XSJ,C1F1,640.0,20.0
FB541,8/15/2019,7:10,HOM,8/15/2019,8:20,XSJ,C1F1,640.0,20.0
FB382,8/11/2019,7:20,YKJ,8/11/2019,8:40,NKX,C1F1,,
FB382,8/12/2019,7:20,YKJ,8/12/2019,8:40,NKX,C1F1,,
FB382,8/13/2019,7:20,YKJ,8/13/2019,8:40,NKX,C1F1,,
FB382,8/14/2019,7:20,YKJ,8/14/2019,8:40,NKX,C1F1,,
FB382,8/15/2019,7:20,YKJ,8/15/2019,8:40,NKX,C1F1,,
FB241,8/11/2019,7:25,NKX,8/11/2019,9:15,FBX,C1F1,640.0,20.0
FB241,8/12/2019,7:25,NKX,8/12/2019,9:15,FBX,C1F1,640.0,20.0
FB241,8/13/2019,7:25,NKX,8/13/2019,9:15,FBX,C1F1,640.0,20.0
FB241,8/14/2019,7:25,NKX,8/14/2019,9:15,FBX,C1F1,640.0,20.0
FB241,8/15/2019,7:25,NKX,8/15/2019,9:15,FBX,C1F1,640.0,20.0
FB651,8/11/2019,7:25,NKX,8/11/2019,8:40,SXJ,C1F1,640.0,20.0
FB651,8/12/2019,7:25,NKX,8/12/2019,8:40,SXJ,C1F1,640.0,20.0
FB651,8/13/2019,7:25,NKX,8/13/2019,8:40,SXJ,C1F1,640.0,20.0
FB651,8/14/2019,7:25,NKX,8/14/2019,8:40,SXJ,C1F1,640.0,20.0
FB651,8/15/2019,7:25,NKX,8/15/2019,8:40,SXJ,C1F1,640.0,20.0
FB582,8/11/2019,7:25,MYJ,8/11/2019,8:55,NKX,C1F1,,
FB582,8/12/2019,7:25,MYJ,8/12/2019,8:55,NKX,C1F1,,
FB582,8/13/2019,7:25,MYJ,8/13/2019,8:55,NKX,C1F1,,
FB582,8/14/2019,7:25,MYJ,8/14/2019,8:55,NKX,C1F1,,
FB582,8/15/2019,7:25,MYJ,8/15/2019,8:55,NKX,C1F1,,
FB451,8/11/2019,7:25,NKX,8/11/2019,9:15,TUK,C1F1,640.0,20.0
FB451,8/12/2019,7:25,NKX,8/12/2019,9:15,TUK,C1F1,640.0,20.0
FB451,8/13/2019,7:25,NKX,8/13/2019,9:15,TUK,C1F1,640.0,20.0
FB451,8/14/2019,7:25,NKX,8/14/2019,9:15,TUK,C1F1,640.0,20.0
FB451,8/15/2019,7:25,NKX,8/15/2019,9:15,TUK,C1F1,640.0,20.0
FB432,8/11/2019,7:30,FBX,8/11/2019,8:45,GKS,C1F1,,
FB432,8/12/2019,7:30,FBX,8/12/2019,8:45,GKS,C1F1,,
FB432,8/13/2019,7:30,FBX,8/13/2019,8:45,GKS,C1F1,,
FB432,8/14/2019,7:30,FBX,8/14/2019,8:45,GKS,C1F1,,
FB432,8/15/2019,7:30,FBX,8/15/2019,8:45,GKS,C1F1,,
FB1891,8/11/2019,7:30,NKX,8/11/2019,8:25,TAN,C1F1,640.0,20.0
FB1891,8/12/2019,7:30,NKX,8/12/2019,8:25,TAN,C1F1,640.0,20.0
FB1891,8/13/2019,7:30,NKX,8/13/2019,8:25,TAN,C1F1,640.0,20.0
FB1891,8/14/2019,7:30,NKX,8/14/2019,8:25,TAN,C1F1,640.0,20.0
FB1891,8/15/2019,7:30,NKX,8/15/2019,8:25,TAN,C1F1,640.0,20.0
FB14,8/11/2019,7:30,HOM,8/11/2019,8:45,NKX,C1F1,640.0,20.0
FB50,8/11/2019,7:30,NOU,8/11/2019,9:05,NKX,C1F1,,
FB402,8/11/2019,7:30,AXO,8/11/2019,8:35,NKX,C1F1,,
FB14,8/12/2019,7:30,HOM,8/12/2019,8:45,NKX,C1F1,640.0,20.0
FB50,8/12/2019,7:30,NOU,8/12/2019,9:05,NKX,C1F1,,
FB402,8/12/2019,7:30,AXO,8/12/2019,8:35,NKX,C1F1,,
FB14,8/13/2019,7:30,HOM,8/13/2019,8:45,NKX,C1F1,640.0,20.0
FB50,8/13/2019,7:30,NOU,8/13/2019,9:05,NKX,C1F1,,
FB402,8/13/2019,7:30,AXO,8/13/2019,8:35,NKX,C1F1,,
FB14,8/14/2019,7:30,HOM,8/14/2019,8:45,NKX,C1F1,640.0,20.0
FB50,8/14/2019,7:30,NOU,8/14/2019,9:05,NKX,C1F1,,
FB402,8/14/2019,7:30,AXO,8/14/2019,8:35,NKX,C1F1,,
FB14,8/15/2019,7:30,HOM,8/15/2019,8:45,NKX,C1F1,640.0,20.0
FB50,8/15/2019,7:30,NOU,8/15/2019,9:05,NKX,C1F1,,
FB402,8/15/2019,7:30,AXO,8/15/2019,8:35,NKX,C1F1,,
FB502,8/11/2019,7:35,XMH,8/11/2019,8:40,HOM,C1F1,,
FB522,8/11/2019,7:35,XMJ,8/11/2019,8:40,HOM,C1F1,,
FB502,8/12/2019,7:35,XMH,8/12/2019,8:40,HOM,C1F1,,
FB522,8/12/2019,7:35,XMJ,8/12/2019,8:40,HOM,C1F1,,
FB502,8/13/2019,7:35,XMH,8/13/2019,8:40,HOM,C1F1,,
FB522,8/13/2019,7:35,XMJ,8/13/2019,8:40,HOM,C1F1,,
FB502,8/14/2019,7:35,XMH,8/14/2019,8:40,HOM,C1F1,,
FB522,8/14/2019,7:35,XMJ,8/14/2019,8:40,HOM,C1F1,,
FB502,8/15/2019,7:35,XMH,8/15/2019,8:40,HOM,C1F1,,
FB522,8/15/2019,7:35,XMJ,8/15/2019,8:40,HOM,C1F1,,
FB463,8/11/2019,7:35,NKX,8/11/2019,10:05,SXA,C1F1,640.0,20.0
FB463,8/12/2019,7:35,NKX,8/12/2019,10:05,SXA,C1F1,640.0,20.0
FB463,8/13/2019,7:35,NKX,8/13/2019,10:05,SXA,C1F1,640.0,20.0
FB463,8/14/2019,7:35,NKX,8/14/2019,10:05,SXA,C1F1,640.0,20.0
FB463,8/15/2019,7:35,NKX,8/15/2019,10:05,SXA,C1F1,640.0,20.0
FB532,8/11/2019,7:35,OAX,8/11/2019,8:55,NKX,C1F1,,
FB562,8/11/2019,7:35,XNZ,8/11/2019,8:55,NKX,C1F1,,
FB632,8/11/2019,7:35,HWX,8/11/2019,9:10,NKX,C1F1,,
FB672,8/11/2019,7:35,THJ,8/11/2019,9:00,NKX,C1F1,,
FB792,8/11/2019,7:35,SHO,8/11/2019,9:10,NKX,C1F1,,
FB532,8/12/2019,7:35,OAX,8/12/2019,8:55,NKX,C1F1,,
FB562,8/12/2019,7:35,XNZ,8/12/2019,8:55,NKX,C1F1,,
FB632,8/12/2019,7:35,HWX,8/12/2019,9:10,NKX,C1F1,,
FB672,8/12/2019,7:35,THJ,8/12/2019,9:00,NKX,C1F1,,
FB792,8/12/2019,7:35,SHO,8/12/2019,9:10,NKX,C1F1,,
FB532,8/13/2019,7:35,OAX,8/13/2019,8:55,NKX,C1F1,,
FB562,8/13/2019,7:35,XNZ,8/13/2019,8:55,NKX,C1F1,,
FB632,8/13/2019,7:35,HWX,8/13/2019,9:10,NKX,C1F1,,
FB672,8/13/2019,7:35,THJ,8/13/2019,9:00,NKX,C1F1,,
FB792,8/13/2019,7:35,SHO,8/13/2019,9:10,NKX,C1F1,,
FB532,8/14/2019,7:35,OAX,8/14/2019,8:55,NKX,C1F1,,
FB562,8/14/2019,7:35,XNZ,8/14/2019,8:55,NKX,C1F1,,
FB632,8/14/2019,7:35,HWX,8/14/2019,9:10,NKX,C1F1,,
FB672,8/14/2019,7:35,THJ,8/14/2019,9:00,NKX,C1F1,,
FB792,8/14/2019,7:35,SHO,8/14/2019,9:10,NKX,C1F1,,
FB532,8/15/2019,7:35,OAX,8/15/2019,8:55,NKX,C1F1,,
FB562,8/15/2019,7:35,XNZ,8/15/2019,8:55,NKX,C1F1,,
FB632,8/15/2019,7:35,HWX,8/15/2019,9:10,NKX,C1F1,,
FB672,8/15/2019,7:35,THJ,8/15/2019,9:00,NKX,C1F1,,
FB792,8/15/2019,7:35,SHO,8/15/2019,9:10,NKX,C1F1,,
FB601,8/11/2019,7:35,NKX,8/11/2019,9:15,XMH,C1F1,640.0,20.0
FB601,8/12/2019,7:35,NKX,8/12/2019,9:15,XMH,C1F1,640.0,20.0
FB601,8/13/2019,7:35,NKX,8/13/2019,9:15,XMH,C1F1,640.0,20.0
FB601,8/14/2019,7:35,NKX,8/14/2019,9:15,XMH,C1F1,640.0,20.0
FB601,8/15/2019,7:35,NKX,8/15/2019,9:15,XMH,C1F1,640.0,20.0
FB492,8/11/2019,7:40,GKS,8/11/2019,8:55,NKX,C1F1,,
FB692,8/11/2019,7:40,BCJ,8/11/2019,9:20,NKX,C1F1,,
FB492,8/12/2019,7:40,GKS,8/12/2019,8:55,NKX,C1F1,,
FB692,8/12/2019,7:40,BCJ,8/12/2019,9:20,NKX,C1F1,,
FB492,8/13/2019,7:40,GKS,8/13/2019,8:55,NKX,C1F1,,
FB692,8/13/2019,7:40,BCJ,8/13/2019,9:20,NKX,C1F1,,
FB492,8/14/2019,7:40,GKS,8/14/2019,8:55,NKX,C1F1,,
FB692,8/14/2019,7:40,BCJ,8/14/2019,9:20,NKX,C1F1,,
FB492,8/15/2019,7:40,GKS,8/15/2019,8:55,NKX,C1F1,,
FB692,8/15/2019,7:40,BCJ,8/15/2019,9:20,NKX,C1F1,,
FB531,8/11/2019,7:45,NKX,8/11/2019,9:00,OAX,C1F1,640.0,20.0
FB531,8/12/2019,7:45,NKX,8/12/2019,9:00,OAX,C1F1,640.0,20.0
FB531,8/13/2019,7:45,NKX,8/13/2019,9:00,OAX,C1F1,640.0,20.0
FB531,8/14/2019,7:45,NKX,8/14/2019,9:00,OAX,C1F1,640.0,20.0
FB531,8/15/2019,7:45,NKX,8/15/2019,9:00,OAX,C1F1,640.0,20.0
FB401,8/11/2019,7:50,NKX,8/11/2019,8:55,AXO,C1F1,640.0,20.0
FB401,8/12/2019,7:50,NKX,8/12/2019,8:55,AXO,C1F1,640.0,20.0
FB401,8/13/2019,7:50,NKX,8/13/2019,8:55,AXO,C1F1,640.0,20.0
FB401,8/14/2019,7:50,NKX,8/14/2019,8:55,AXO,C1F1,640.0,20.0
FB401,8/15/2019,7:50,NKX,8/15/2019,8:55,AXO,C1F1,640.0,20.0
FB732,8/11/2019,7:50,UDJ,8/11/2019,9:10,HOM,C1F1,,
FB732,8/12/2019,7:50,UDJ,8/12/2019,9:10,HOM,C1F1,,
FB732,8/13/2019,7:50,UDJ,8/13/2019,9:10,HOM,C1F1,,
FB732,8/14/2019,7:50,UDJ,8/14/2019,9:10,HOM,C1F1,,
FB732,8/15/2019,7:50,UDJ,8/15/2019,9:10,HOM,C1F1,,
FB2176,8/11/2019,7:50,HOM,8/11/2019,9:10,NKX,C1F1,640.0,20.0
FB2176,8/12/2019,7:50,HOM,8/12/2019,9:10,NKX,C1F1,640.0,20.0
FB2176,8/13/2019,7:50,HOM,8/13/2019,9:10,NKX,C1F1,640.0,20.0
FB2176,8/14/2019,7:50,HOM,8/14/2019,9:10,NKX,C1F1,640.0,20.0
FB2176,8/15/2019,7:50,HOM,8/15/2019,9:10,NKX,C1F1,640.0,20.0
FB313,8/11/2019,7:55,NKX,8/11/2019,8:50,OSY,C1F1,640.0,20.0
FB313,8/12/2019,7:55,NKX,8/12/2019,8:50,OSY,C1F1,640.0,20.0
FB313,8/13/2019,7:55,NKX,8/13/2019,8:50,OSY,C1F1,640.0,20.0
FB313,8/14/2019,7:55,NKX,8/14/2019,8:50,OSY,C1F1,640.0,20.0
FB313,8/15/2019,7:55,NKX,8/15/2019,8:50,OSY,C1F1,640.0,20.0
FB421,8/11/2019,8:00,HOM,8/11/2019,9:15,FBX,C1F1,640.0,20.0
FB421,8/12/2019,8:00,HOM,8/12/2019,9:15,FBX,C1F1,640.0,20.0
FB421,8/13/2019,8:00,HOM,8/13/2019,9:15,FBX,C1F1,640.0,20.0
FB421,8/14/2019,8:00,HOM,8/14/2019,9:15,FBX,C1F1,640.0,20.0
FB421,8/15/2019,8:00,HOM,8/15/2019,9:15,FBX,C1F1,640.0,20.0
FB15,8/11/2019,8:00,NKX,8/11/2019,9:05,HOM,C1F1,640.0,20.0
FB1702,8/11/2019,8:00,FBX,8/11/2019,9:05,HOM,C1F1,,
FB15,8/12/2019,8:00,NKX,8/12/2019,9:05,HOM,C1F1,640.0,20.0
FB1702,8/12/2019,8:00,FBX,8/12/2019,9:05,HOM,C1F1,,
FB15,8/13/2019,8:00,NKX,8/13/2019,9:05,HOM,C1F1,640.0,20.0
FB1702,8/13/2019,8:00,FBX,8/13/2019,9:05,HOM,C1F1,,
FB15,8/14/2019,8:00,NKX,8/14/2019,9:05,HOM,C1F1,640.0,20.0
FB1702,8/14/2019,8:00,FBX,8/14/2019,9:05,HOM,C1F1,,
FB15,8/15/2019,8:00,NKX,8/15/2019,9:05,HOM,C1F1,640.0,20.0
FB1702,8/15/2019,8:00,FBX,8/15/2019,9:05,HOM,C1F1,,
FB53,8/11/2019,8:00,NKX,8/11/2019,9:30,NOU,C1F1,640.0,20.0
FB1271,8/11/2019,8:00,THJ,8/11/2019,10:00,NOU,C1F1,,
FB53,8/12/2019,8:00,NKX,8/12/2019,9:30,NOU,C1F1,640.0,20.0
FB1271,8/12/2019,8:00,THJ,8/12/2019,10:00,NOU,C1F1,,
FB53,8/13/2019,8:00,NKX,8/13/2019,9:30,NOU,C1F1,640.0,20.0
FB1271,8/13/2019,8:00,THJ,8/13/2019,10:00,NOU,C1F1,,
FB53,8/14/2019,8:00,NKX,8/14/2019,9:30,NOU,C1F1,640.0,20.0
FB1271,8/14/2019,8:00,THJ,8/14/2019,10:00,NOU,C1F1,,
FB53,8/15/2019,8:00,NKX,8/15/2019,9:30,NOU,C1F1,640.0,20.0
FB1271,8/15/2019,8:00,THJ,8/15/2019,10:00,NOU,C1F1,,
FB1731,8/11/2019,8:00,HOM,8/11/2019,10:00,SXA,C1F1,640.0,20.0
FB1731,8/12/2019,8:00,HOM,8/12/2019,10:00,SXA,C1F1,640.0,20.0
FB1731,8/13/2019,8:00,HOM,8/13/2019,10:00,SXA,C1F1,640.0,20.0
FB1731,8/14/2019,8:00,HOM,8/14/2019,10:00,SXA,C1F1,640.0,20.0
FB1731,8/15/2019,8:00,HOM,8/15/2019,10:00,SXA,C1F1,640.0,20.0
FB16,8/11/2019,8:00,HOM,8/11/2019,9:15,NKX,C1F1,640.0,20.0
FB242,8/11/2019,8:00,FBX,8/11/2019,9:45,NKX,C1F1,,
FB460,8/11/2019,8:00,SXA,8/11/2019,10:25,NKX,C1F1,,
FB620,8/11/2019,8:00,XSJ,8/11/2019,9:45,NKX,C1F1,,
FB16,8/12/2019,8:00,HOM,8/12/2019,9:15,NKX,C1F1,640.0,20.0
FB242,8/12/2019,8:00,FBX,8/12/2019,9:45,NKX,C1F1,,
FB460,8/12/2019,8:00,SXA,8/12/2019,10:25,NKX,C1F1,,
FB620,8/12/2019,8:00,XSJ,8/12/2019,9:45,NKX,C1F1,,
FB16,8/13/2019,8:00,HOM,8/13/2019,9:15,NKX,C1F1,640.0,20.0
FB242,8/13/2019,8:00,FBX,8/13/2019,9:45,NKX,C1F1,,
FB460,8/13/2019,8:00,SXA,8/13/2019,10:25,NKX,C1F1,,
FB620,8/13/2019,8:00,XSJ,8/13/2019,9:45,NKX,C1F1,,
FB16,8/14/2019,8:00,HOM,8/14/2019,9:15,NKX,C1F1,640.0,20.0
FB242,8/14/2019,8:00,FBX,8/14/2019,9:45,NKX,C1F1,,
FB460,8/14/2019,8:00,SXA,8/14/2019,10:25,NKX,C1F1,,
FB620,8/14/2019,8:00,XSJ,8/14/2019,9:45,NKX,C1F1,,
